rozklad,n,k,metoda,czas,liczba porównań punktów,liczba porównań współrzędnych,liczba punktów niezdominowanych
jednostajny,10000,5,filtracja,0.48619770002551377,348879,668696,457
jednostajny,10000,5,punkt_idealny,0.3028899000491947,168653,386825,457
jednostajny,10000,5,klasyczna,12.608275900012814,8575318,12352507,448
jednostajny,10000,5,filtracja,0.5290545999305323,367440,716334,448
jednostajny,10000,5,punkt_idealny,0.29489579994697124,160478,362711,448
jednostajny,10000,5,klasyczna,13.143788499990478,9105193,13482423,426
jednostajny,10000,5,filtracja,0.5216518000233918,355016,689350,426
jednostajny,10000,5,punkt_idealny,0.30262009997386485,166689,398992,426
jednostajny,10000,5,klasyczna,14.614739699987695,9926710,14625875,406
jednostajny,10000,5,filtracja,0.4615763999754563,316142,601848,406
jednostajny,10000,5,punkt_idealny,0.2515881001017988,131958,309925,406
jednostajny,10000,5,klasyczna,15.049396599992178,10366631,15181852,399
jednostajny,10000,5,filtracja,0.4016866999445483,286509,551170,399
jednostajny,10000,5,punkt_idealny,0.25337309995666146,135280,320419,399
jednostajny,10000,5,klasyczna,16.54152129997965,11008327,16233467,445
jednostajny,10000,5,filtracja,0.44870060007087886,310967,604936,445
jednostajny,10000,5,punkt_idealny,0.2890044000232592,154068,377534,445
jednostajny,10000,5,klasyczna,14.48541490000207,9981499,14935210,467
jednostajny,10000,5,filtracja,0.53093180002179,367101,718907,467
jednostajny,10000,5,punkt_idealny,0.33391789998859167,179624,424306,467
jednostajny,10000,5,klasyczna,14.254111399990506,9471888,13740126,494
jednostajny,10000,5,filtracja,0.5638326000189409,397384,755480,494
jednostajny,10000,5,punkt_idealny,0.37332699995022267,217524,459656,494
jednostajny,10000,5,klasyczna,12.483735700021498,8555367,12555667,420
jednostajny,10000,5,filtracja,0.4150391999864951,293886,576309,420
jednostajny,10000,5,punkt_idealny,0.26064750005025417,140103,345276,420
jednostajny,100,10,klasyczna,0.01845800003502518,9324,18494,93
jednostajny,100,10,filtracja,0.017391900066286325,8877,17661,93
jednostajny,100,10,punkt_idealny,0.009370099985972047,4395,10392,93
jednostajny,100,10,klasyczna,0.020395300001837313,9855,20293,95
jednostajny,100,10,filtracja,0.01881349994800985,9181,18924,95
jednostajny,100,10,punkt_idealny,0.009965100092813373,4574,10749,95
jednostajny,100,10,klasyczna,0.01896170002873987,9474,18723,92
jednostajny,100,10,filtracja,0.01703250000718981,8524,17003,92
jednostajny,100,10,punkt_idealny,0.009077999973669648,4286,9678,92
jednostajny,100,10,klasyczna,0.0195528999902308,9695,19739,96
jednostajny,100,10,filtracja,0.018872300046496093,9468,19190,96
jednostajny,100,10,punkt_idealny,0.010064200032502413,4664,11411,96
jednostajny,100,10,klasyczna,0.018992400029674172,9628,19199,94
jednostajny,100,10,filtracja,0.01802769990172237,9160,18310,94
jednostajny,100,10,punkt_idealny,0.009724300005473197,4491,10513,94
jednostajny,100,10,klasyczna,0.019553599995560944,9834,18906,99
jednostajny,100,10,filtracja,0.0196075999410823,9867,18780,99
jednostajny,100,10,punkt_idealny,0.010581000009551644,4966,11275,99
jednostajny,100,10,klasyczna,0.01844900008291006,9333,18114,92
jednostajny,100,10,filtracja,0.017125000013038516,8688,16960,92
jednostajny,100,10,punkt_idealny,0.009499299922026694,4294,9585,92
jednostajny,100,10,klasyczna,0.01919699995778501,9520,18156,95
jednostajny,100,10,filtracja,0.018357499968260527,9155,17513,95
jednostajny,100,10,punkt_idealny,0.01005709997843951,4570,9835,95
jednostajny,100,10,klasyczna,0.01907290006056428,9684,18551,96
jednostajny,100,10,filtracja,0.018103100010193884,9412,18045,96
jednostajny,100,10,punkt_idealny,0.010053499951027334,4664,9836,96
jednostajny,100,10,klasyczna,0.019728499930351973,9622,19545,93
jednostajny,100,10,filtracja,0.01865629991516471,9141,18847,93
jednostajny,100,10,punkt_idealny,0.009582499973475933,4453,10657,93
jednostajny,100,10,klasyczna,0.0186223000055179,9310,17882,91
jednostajny,100,10,filtracja,0.017385900020599365,8771,16981,91
jednostajny,100,10,punkt_idealny,0.009049999993294477,4206,8996,91
jednostajny,100,10,klasyczna,0.019207000033929944,9651,19155,93
jednostajny,100,10,filtracja,0.01789060002192855,9027,17998,93
jednostajny,100,10,punkt_idealny,0.009839399950578809,4390,9999,93
jednostajny,100,10,klasyczna,0.018374299979768693,9062,17843,90
jednostajny,100,10,filtracja,0.016882099909707904,8374,16459,90
jednostajny,100,10,punkt_idealny,0.009056100039742887,4113,9240,90
jednostajny,100,10,klasyczna,0.019927799934521317,9549,18097,92
jednostajny,100,10,filtracja,0.018336799927055836,9236,17487,92
jednostajny,100,10,punkt_idealny,0.009555199998430908,4301,9079,92
jednostajny,100,10,klasyczna,0.01591519999783486,7644,16270,76
jednostajny,100,10,filtracja,0.012518600095063448,6016,12453,76
jednostajny,100,10,punkt_idealny,0.006712000002153218,2950,7562,76
jednostajny,100,10,klasyczna,0.019868100062012672,9636,19721,93
jednostajny,100,10,filtracja,0.018649599980562925,9175,18882,93
jednostajny,100,10,punkt_idealny,0.009833300020545721,4431,11009,93
jednostajny,100,10,klasyczna,0.019837399944663048,9595,18918,96
jednostajny,100,10,filtracja,0.018510699970647693,9336,18336,96
jednostajny,100,10,punkt_idealny,0.010084399953484535,4664,10452,96
jednostajny,100,10,klasyczna,0.017589300055988133,8870,16855,87
jednostajny,100,10,filtracja,0.015788899967446923,7883,15310,87
jednostajny,100,10,punkt_idealny,0.00849539996124804,3869,8553,87
jednostajny,100,10,klasyczna,0.019569600000977516,9829,19569,99
jednostajny,100,10,filtracja,0.019454299937933683,9857,19393,99
jednostajny,100,10,punkt_idealny,0.010695000062696636,4951,11446,99
jednostajny,100,10,klasyczna,0.019528500037267804,9695,18697,96
jednostajny,100,10,filtracja,0.01937650004401803,9560,18398,96
jednostajny,100,10,punkt_idealny,0.010204500053077936,4685,10445,96
jednostajny,100,10,klasyczna,0.019466000027023256,9632,18701,96
jednostajny,100,10,filtracja,0.018731700023636222,9350,18163,96
jednostajny,100,10,punkt_idealny,0.010042899986729026,4673,9966,96
jednostajny,100,10,klasyczna,0.019095600000582635,9439,18360,93
jednostajny,100,10,filtracja,0.017787900054827332,8787,17121,93
jednostajny,100,10,punkt_idealny,0.009393100044690073,4383,9841,93
jednostajny,100,10,klasyczna,0.019212399958632886,9648,18982,97
jednostajny,100,10,filtracja,0.01902349991723895,9499,18523,97
jednostajny,100,10,punkt_idealny,0.010211599990725517,4756,10732,97
jednostajny,100,10,klasyczna,0.019212499959394336,9484,18895,93
jednostajny,100,10,filtracja,0.018243700033053756,9063,17988,93
jednostajny,100,10,punkt_idealny,0.009463499998673797,4387,10300,93
jednostajny,100,10,klasyczna,0.018971199984662235,9464,18586,92
jednostajny,100,10,filtracja,0.017170700011774898,8572,16760,92
jednostajny,100,10,punkt_idealny,0.00927919999230653,4291,9418,92
jednostajny,100,10,klasyczna,0.020148799987509847,9707,18838,96
jednostajny,100,10,filtracja,0.019217499997466803,9374,18111,96
jednostajny,100,10,punkt_idealny,0.010258800000883639,4661,10430,96
jednostajny,100,10,klasyczna,0.019436500035226345,9746,19372,97
jednostajny,100,10,filtracja,0.01925779995508492,9649,19064,97
jednostajny,100,10,punkt_idealny,0.010384699911810458,4778,11377,97
jednostajny,100,10,klasyczna,0.019945699954405427,9767,19932,96
jednostajny,100,10,filtracja,0.019255800056271255,9542,19514,96
jednostajny,100,10,punkt_idealny,0.010238199960440397,4718,11508,96
jednostajny,100,10,klasyczna,0.019199799979105592,9552,18410,92
jednostajny,100,10,filtracja,0.017471899976953864,8648,16733,92
jednostajny,100,10,punkt_idealny,0.009354199981316924,4290,9205,92
jednostajny,100,10,klasyczna,0.0204092999920249,9816,19132,94
jednostajny,100,10,filtracja,0.01820160006172955,9064,17627,94
jednostajny,100,10,punkt_idealny,0.009752199985086918,4478,10127,94
jednostajny,100,10,klasyczna,0.01947719999589026,9729,19111,96
jednostajny,100,10,filtracja,0.019647200009785593,9656,18878,96
jednostajny,100,10,punkt_idealny,0.010834600077942014,4700,11197,96
jednostajny,100,10,klasyczna,0.019144600024446845,9548,18985,92
jednostajny,100,10,filtracja,0.017727900063619018,9104,18163,92
jednostajny,100,10,punkt_idealny,0.009485399932600558,4318,9998,92
jednostajny,100,10,klasyczna,0.01954250002745539,9686,19356,97
jednostajny,100,10,filtracja,0.019054200034588575,9471,18930,97
jednostajny,100,10,punkt_idealny,0.010501899989321828,4836,11110,97
jednostajny,100,10,klasyczna,0.019500400056131184,9699,19114,97
jednostajny,100,10,filtracja,0.019389200024306774,9509,18577,97
jednostajny,100,10,punkt_idealny,0.010164899984374642,4763,10882,97
jednostajny,100,10,klasyczna,0.0192920999834314,9475,18915,93
jednostajny,100,10,filtracja,0.01821030001156032,8921,17948,93
jednostajny,100,10,punkt_idealny,0.00934310001321137,4382,10188,93
jednostajny,100,10,klasyczna,0.019380300072953105,9655,18629,95
jednostajny,100,10,filtracja,0.01851089997217059,9225,17912,95
jednostajny,100,10,punkt_idealny,0.00993119995109737,4594,9916,95
jednostajny,100,10,klasyczna,0.01896020001731813,9515,19262,92
jednostajny,100,10,filtracja,0.017382599995471537,8734,17812,92
jednostajny,100,10,punkt_idealny,0.009178400039672852,4307,10157,92
jednostajny,100,10,klasyczna,0.019676600000821054,9753,19426,96
jednostajny,100,10,filtracja,0.01891720003914088,9366,18697,96
jednostajny,100,10,punkt_idealny,0.010210600099526346,4691,10808,96
jednostajny,100,10,klasyczna,0.019587400020100176,9595,19004,93
jednostajny,100,10,filtracja,0.0185056000482291,9101,18184,93
jednostajny,100,10,punkt_idealny,0.009500699932686985,4402,10271,93
jednostajny,100,10,klasyczna,0.01984029996674508,9883,18887,97
jednostajny,100,10,filtracja,0.019011500058695674,9459,18045,97
jednostajny,100,10,punkt_idealny,0.010188999935053289,4762,10395,97
jednostajny,100,10,klasyczna,0.019138999981805682,9561,19332,95
jednostajny,100,10,filtracja,0.018467899993993342,9295,18846,95
jednostajny,100,10,punkt_idealny,0.009897599928081036,4611,11270,95
jednostajny,100,10,klasyczna,0.018845599959604442,9426,17815,91
jednostajny,100,10,filtracja,0.017079100012779236,8589,16290,91
jednostajny,100,10,punkt_idealny,0.00899469992145896,4219,9136,91
jednostajny,100,10,klasyczna,0.01914089999627322,9668,19175,95
jednostajny,100,10,filtracja,0.01870509993750602,9343,18496,95
jednostajny,100,10,punkt_idealny,0.009962999960407615,4582,10209,95
jednostajny,100,10,klasyczna,0.019069500034675002,9597,18628,93
jednostajny,100,10,filtracja,0.018318599904887378,9231,17986,93
jednostajny,100,10,punkt_idealny,0.009428700082935393,4409,9371,93
jednostajny,100,10,klasyczna,0.019470399944111705,9591,18902,96
jednostajny,100,10,filtracja,0.01893479994032532,9386,18462,96
jednostajny,100,10,punkt_idealny,0.01016079995315522,4664,10853,96
jednostajny,100,10,klasyczna,0.018245600047521293,9110,17808,88
jednostajny,100,10,filtracja,0.016824200050905347,8430,16578,88
jednostajny,100,10,punkt_idealny,0.008502500015310943,3970,9013,88
jednostajny,100,10,klasyczna,0.019303300068713725,9686,19556,95
jednostajny,100,10,filtracja,0.018285500002093613,9225,18670,95
jednostajny,100,10,punkt_idealny,0.00993860000744462,4588,10460,95
jednostajny,100,10,klasyczna,0.019259899971075356,9740,18868,96
jednostajny,100,10,filtracja,0.019104600069113076,9576,18533,96
jednostajny,100,10,punkt_idealny,0.010081399930641055,4688,10847,96
jednostajny,100,10,klasyczna,0.01950679998844862,9681,19270,94
jednostajny,100,10,filtracja,0.01857620000373572,9242,18546,94
jednostajny,100,10,punkt_idealny,0.009727300028316677,4517,10831,94
jednostajny,100,10,klasyczna,0.01946370000950992,9665,19334,94
jednostajny,100,10,filtracja,0.01825339999049902,9014,17978,94
jednostajny,100,10,punkt_idealny,0.010078300023451447,4474,10287,94
jednostajny,1000,10,klasyczna,1.7288579000160098,886563,1693267,805
jednostajny,1000,10,filtracja,1.3636366000864655,695355,1366246,805
jednostajny,1000,10,punkt_idealny,0.6712758000940084,328732,734400,805
jednostajny,1000,10,klasyczna,1.6785464000422508,878478,1709237,783
jednostajny,1000,10,filtracja,1.2800272000022233,656361,1306383,783
jednostajny,1000,10,punkt_idealny,0.6424483000300825,310228,720994,783
jednostajny,1000,10,klasyczna,1.5900945999892429,813901,1542434,735
jednostajny,1000,10,filtracja,1.1199152999324724,577245,1145308,735
jednostajny,1000,10,punkt_idealny,0.5531016999157146,273837,613487,735
jednostajny,1000,10,klasyczna,1.6039461999898776,813243,1546912,715
jednostajny,1000,10,filtracja,1.052857399918139,539099,1062177,715
jednostajny,1000,10,punkt_idealny,0.5466933000134304,258762,590818,715
jednostajny,1000,10,klasyczna,1.6568494000239298,849571,1640782,744
jednostajny,1000,10,filtracja,1.1322030000155792,584410,1159865,744
jednostajny,1000,10,punkt_idealny,0.5765833999030292,280024,637359,744
jednostajny,1000,10,klasyczna,1.6480327000608668,846696,1616753,755
jednostajny,1000,10,filtracja,1.2017121999524534,612897,1217079,755
jednostajny,1000,10,punkt_idealny,0.5961000999668613,289465,665514,755
jednostajny,1000,10,klasyczna,1.6884352000197396,863610,1648874,812
jednostajny,1000,10,filtracja,1.3648797000059858,704002,1391103,812
jednostajny,1000,10,punkt_idealny,0.674823599983938,335124,745497,812
jednostajny,1000,10,klasyczna,1.576456499984488,806049,1521166,747
jednostajny,1000,10,filtracja,1.1629234999418259,589803,1171052,747
jednostajny,1000,10,punkt_idealny,0.5741385999135673,282274,661345,747
jednostajny,1000,10,klasyczna,1.6964937000302598,862863,1633533,782
jednostajny,1000,10,filtracja,1.2700597000075504,654188,1287231,782
jednostajny,1000,10,punkt_idealny,0.6378094999818131,309218,690213,782
jednostajny,1000,10,klasyczna,1.593324799905531,821967,1545182,727
jednostajny,1000,10,filtracja,1.1295433000195771,567853,1112896,727
jednostajny,1000,10,punkt_idealny,0.5449233999243006,267250,593805,727
jednostajny,1000,10,klasyczna,1.6384536999976262,847003,1610259,781
jednostajny,1000,10,filtracja,1.246197700034827,644499,1272697,781
jednostajny,1000,10,punkt_idealny,0.648290800047107,308818,690459,781
jednostajny,1000,10,klasyczna,1.684183800010942,860461,1640170,792
jednostajny,1000,10,filtracja,1.3136272999690846,673248,1329064,792
jednostajny,1000,10,punkt_idealny,0.6443941999459639,317275,718006,792
jednostajny,1000,10,klasyczna,1.6455511000240222,855266,1651968,778
jednostajny,1000,10,filtracja,1.2401170000666752,641664,1275100,778
jednostajny,1000,10,punkt_idealny,0.6251777999568731,306830,712208,778
jednostajny,1000,10,klasyczna,1.5832765999948606,823813,1567915,738
jednostajny,1000,10,filtracja,1.107785200001672,571400,1123049,738
jednostajny,1000,10,punkt_idealny,0.5557832000777125,275272,615698,738
jednostajny,1000,10,klasyczna,1.676889599999413,875202,1686720,811
jednostajny,1000,10,filtracja,1.3675755000440404,707389,1406080,811
jednostajny,1000,10,punkt_idealny,0.6839726000325754,333425,765346,811
jednostajny,1000,10,klasyczna,1.4738130000187084,768533,1422879,712
jednostajny,1000,10,filtracja,1.025484299985692,536910,1046900,712
jednostajny,1000,10,punkt_idealny,0.5287582000019029,256915,565163,712
jednostajny,1000,10,klasyczna,1.6321031999541447,845088,1608511,775
jednostajny,1000,10,filtracja,1.25767119997181,645345,1269790,775
jednostajny,1000,10,punkt_idealny,0.6221913000335917,304164,682842,775
jednostajny,1000,10,klasyczna,1.7551140000578016,854855,1625509,774
jednostajny,1000,10,filtracja,1.3111492999596521,638006,1258714,774
jednostajny,1000,10,punkt_idealny,0.632768000010401,302585,687933,774
jednostajny,1000,10,klasyczna,1.6893139999592677,855951,1655283,786
jednostajny,1000,10,filtracja,1.2940613999962807,661904,1324890,786
jednostajny,1000,10,punkt_idealny,0.6243928000330925,312451,715124,786
jednostajny,1000,10,klasyczna,1.6799388999352232,878793,1695558,810
jednostajny,1000,10,filtracja,1.37413110001944,707720,1410381,810
jednostajny,1000,10,punkt_idealny,0.6717108000302687,331960,751998,810
jednostajny,1000,10,klasyczna,1.657071299967356,849512,1612916,749
jednostajny,1000,10,filtracja,1.1475566000444815,598361,1171301,749
jednostajny,1000,10,punkt_idealny,0.5905774000566453,284621,632497,749
jednostajny,1000,10,klasyczna,1.6307110999478027,843604,1617661,767
jednostajny,1000,10,filtracja,1.2078640999970958,620019,1225832,767
jednostajny,1000,10,punkt_idealny,0.6084051999496296,297787,670670,767
jednostajny,1000,10,klasyczna,1.6929683999624103,863504,1664743,784
jednostajny,1000,10,filtracja,1.2917473000707105,663464,1318314,784
jednostajny,1000,10,punkt_idealny,0.6331728999502957,313078,721900,784
jednostajny,1000,10,klasyczna,1.7107260000193492,885619,1690591,804
jednostajny,1000,10,filtracja,1.3501347999554127,683712,1340189,804
jednostajny,1000,10,punkt_idealny,0.6822336999466643,327367,727974,804
jednostajny,1000,10,klasyczna,1.6203740999335423,836338,1601182,750
jednostajny,1000,10,filtracja,1.183946599951014,607336,1213948,750
jednostajny,1000,10,punkt_idealny,0.5855693999910727,286583,654204,750
jednostajny,10000,10,klasyczna,142.25105960003566,61892802,112124120,4875
jednostajny,10000,10,filtracja,57.021813000086695,25829653,50498898,4875
jednostajny,10000,10,punkt_idealny,28.51456959999632,12109806,26813051,4875
jednostajny,10000,10,klasyczna,122.28072070004418,59830132,107878604,4779
jednostajny,10000,10,filtracja,48.952982300077565,25045011,49054955,4779
jednostajny,10000,10,punkt_idealny,24.578550400095992,11681160,25835794,4779
jednostajny,10000,10,klasyczna,136.71543099998962,57824413,104052542,4621
jednostajny,10000,10,filtracja,53.279241399955936,23277413,45291533,4621
jednostajny,10000,10,punkt_idealny,26.303573000011966,10899070,23897711,4621
jednostajny,10000,10,klasyczna,136.8741580999922,64878104,117007237,5306
jednostajny,10000,10,filtracja,62.716119199991226,30724622,59894054,5306
jednostajny,10000,10,punkt_idealny,30.38135479995981,14350353,30942200,5306
jednostajny,10000,10,klasyczna,138.78881220007315,59004813,105498332,4766
jednostajny,10000,10,filtracja,54.72263090009801,24611642,47785610,4766
jednostajny,10000,10,punkt_idealny,26.859210000024177,11572204,25189297,4766
jednostajny,10000,10,klasyczna,133.92616399994586,63266945,113573980,5245
jednostajny,10000,10,filtracja,59.67234369996004,29845323,58057374,5245
jednostajny,10000,10,punkt_idealny,29.463633800041862,14043430,30353243,5245
jednostajny,10000,10,klasyczna,136.90404729999136,59515108,106925646,4827
